100,176,28,880,136,18.590037,-511.356942,0.000000,1.000000,1,-1.895330,-0.045925,1.000000,1.000000,1.895560,0.039450,1.000000,1.000000
101,178,28,882,136,19.911324,-529.192526,0.000000,1.000000,1,-1.902840,-0.058053,1.000000,1.000000,1.903070,0.051745,1.000000,1.000000
102,25,29,90,150,2.667707,46.362455,1.227832,-0.000000,1,-3.635320,-0.114740,1.000000,1.000000,3.650810,-0.935824,1.000000,1.000000
103,37,29,224,150,26.321248,356.406905,0.662784,0.000000,2,14.569600,-1.054880,1.000000,1.000000,-14.529000,0.889863,1.000000,1.000000
104,60,29,328,150,26.051368,470.143579,0.550997,0.000000,2,-0.013318,-4.480200,1.000000,1.000000,0.015223,3.915000,1.000000,1.000000
105,86,29,419,150,4.085326,69.670958,3.191523,-0.000000,2,-7.121520,-1.385590,1.000000,1.000000,7.161020,-1.404370,1.000000,1.000000
106,126,29,628,150,12.180396,169.657581,0.287751,-0.000000,1,-0.787807,4.344030,1.000000,1.000000,0.795946,-4.533830,1.000000,1.000000
107,174,29,877,150,0.262544,55.575929,0.000000,1.000000,1,-1.515830,1.281350,1.000000,1.000000,1.516140,-1.215670,1.000000,1.000000
108,202,29,965,150,0.305231,53.915348,0.000000,1.000000,1,-1.496670,1.410080,1.000000,1.000000,1.497080,-1.337410,1.000000,1.000000
109,19,30,67,159,26.929493,212.121677,0.033196,-0.000000,2,1.012420,0.532986,1.000000,1.000000,-1.011660,-0.561307,1.000000,1.000000
110,24,30,83,159,44.194222,399.726326,0.015539,0.000000,2,2.880890,-0.445263,1.000000,1.000000,-2.878650,0.449434,1.000000,1.000000
111,33,30,197,159,6.954746,45.719112,0.035140,-0.000000,1,-1.529400,0.038585,1.000000,1.000000,1.536760,-0.026763,1.000000,1.000000
112,47,30,243,159,7.218919,45.990000,0.037743,0.000000,1,-0.982491,0.027258,1.000000,1.000000,0.985603,-0.046606,1.000000,1.000000
113,106,30,508,159,28.007417,314.462710,0.031552,-0.000000,2,-4.401100,1.444810,1.000000,1.000000,4.406940,-1.411850,1.000000,1.000000
114,108,30,523,159,6.394436,47.255611,0.007476,0.000000,1,0.005094,-0.101650,1.000000,1.000000,-0.005068,0.094086,1.000000,1.000000
115,174,30,877,159,21.769328,-494.090361,0.000000,1.000000,1,1.516870,-0.149607,1.000000,1.000000,-1.516670,0.145075,1.000000,1.000000
116,202,30,965,159,9.749756,-402.989925,0.000000,1.000000,1,1.497300,-1.347130,1.000000,1.000000,-1.497060,1.337410,1.000000,1.000000
117,26,31,102,185,6.717212,157.367549,1.595740,-0.000000,2,-11.664000,0.828109,1.000000,1.000000,11.698900,-1.718620,1.000000,1.000000
118,44,31,239,185,127.333904,1844.865032,0.571551,-0.000000,4,11.498800,-1.534550,1.000000,1.000000,-11.494200,0.986425,1.000000,1.000000
119,65,31,342,185,43.628400,667.431809,0.335973,0.000000,2,-12.900800,0.551083,1.000000,1.000000,12.915900,-0.681237,1.000000,1.000000
120,114,31,580,185,33.547001,502.918139,0.471071,-0.000000,2,1.704650,-0.793838,1.000000,1.000000,-1.704260,0.292417,1.000000,1.000000
121,186,31,911,185,0.182490,48.369245,0.000000,1.000000,1,5.681800,0.476209,1.000000,1.000000,-5.679440,0.148385,1.000000,1.000000
122,187,31,913,185,0.165058,48.215443,0.000000,1.000000,1,5.678560,0.472805,1.000000,1.000000,-5.676420,0.153012,1.000000,1.000000
123,22,32,78,187,3.778513,30.808077,0.055255,0.000000,1,-1.300720,0.990823,1.000000,1.000000,1.310130,-0.975655,1.000000,1.000000
124,36,32,208,187,46.447657,439.785967,0.016154,0.000000,2,1.773820,0.189641,1.000000,1.000000,-1.773150,-0.201771,1.000000,1.000000
125,85,32,418,187,25.618586,198.977117,0.036095,0.000000,2,-0.610292,0.849528,1.000000,1.000000,0.610923,-0.885661,1.000000,1.000000
126,121,32,605,187,8.862869,90.868212,0.082555,0.000000,2,2.415590,0.692055,1.000000,1.000000,-2.409640,-0.724376,1.000000,1.000000
127,170,32,851,187,14.654159,-454.072525,0.000000,1.000000,1,-1.133500,-1.204660,1.000000,1.000000,1.133670,1.199380,1.000000,1.000000
128,172,32,853,187,5.645136,-506.522699,0.000000,1.000000,1,-1.145300,-1.517380,1.000000,1.000000,1.145370,1.511130,1.000000,1.000000
129,30,33,159,197,6.954746,45.719112,0.035140,0.000000,1,1.536760,-0.026763,1.000000,1.000000,-1.529400,0.038585,1.000000,1.000000
130,47,33,243,197,16.000431,101.105539,0.017200,0.000000,1,1.230030,-0.010590,1.000000,1.000000,-1.227820,0.006647,1.000000,1.000000
131,23,34,81,204,7.709591,50.379888,0.030164,-0.000000,1,1.529020,-0.223523,1.000000,1.000000,-1.522060,0.238346,1.000000,1.000000
132,35,34,205,204,13.368585,83.033766,0.010646,-0.000000,1,-0.644776,0.172597,1.000000,1.000000,0.645608,-0.178232,1.000000,1.000000
133,156,34,772,204,0.103041,4.415571,0.000000,1.052174,1,-0.440733,0.025327,1.000000,1.000000,0.441855,0.022745,1.000000,1.000000
134,157,34,773,204,0.105760,4.481507,0.000000,1.052174,1,-0.443523,0.025603,1.000000,1.000000,0.444655,0.022365,1.000000,1.000000
135,34,35,204,205,13.368585,83.033766,0.010646,0.000000,1,0.645608,-0.178232,1.000000,1.000000,-0.644776,0.172597,1.000000,1.000000
136,32,36,187,208,46.447657,439.785967,0.016154,-0.000000,2,-1.773150,-0.201771,1.000000,1.000000,1.773820,0.189641,1.000000,1.000000
137,29,37,150,224,26.321248,356.406905,0.662784,-0.000000,2,-14.529000,0.889863,1.000000,1.000000,14.569600,-1.054880,1.000000,1.000000
138,38,37,225,224,14.066935,218.085303,4.104553,0.000000,4,-18.687300,3.438450,1.000000,1.000000,18.791300,-6.184310,1.000000,1.000000
139,46,37,241,224,28.578039,337.398210,1.222250,-0.000000,2,9.745110,-4.631480,1.000000,1.000000,-9.719520,3.603290,1.000000,1.000000
140,65,37,342,224,34.731602,506.005172,0.453892,0.000000,2,16.500700,-0.631857,1.000000,1.000000,-16.466600,0.639449,1.000000,1.000000
141,164,37,826,224,0.229030,56.012059,0.000000,1.000000,1,3.472860,0.521812,1.000000,1.000000,-3.472030,-0.317694,1.000000,1.000000
142,166,37,828,224,0.231097,56.264172,0.000000,1.000000,1,3.495680,0.413181,1.000000,1.000000,-3.494840,-0.209030,1.000000,1.000000
143,37,38,224,225,14.066935,218.085303,4.104553,-0.000000,4,18.791300,-6.184310,1.000000,1.000000,-18.687300,3.438450,1.000000,1.000000
144,48,38,244,225,32.592052,451.574155,0.130815,-0.000000,1,-3.898020,-0.532435,1.000000,1.000000,3.900370,0.427922,1.000000,1.000000
145,158,38,780,225,0.525199,42.262473,0.000000,1.047619,1,-4.199660,0.816451,1.000000,1.000000,4.205310,-0.361873,1.000000,1.000000
146,159,38,781,225,0.516840,41.996328,0.000000,1.047619,1,-1.305230,0.458792,1.000000,1.000000,1.305810,-0.410954,1.000000,1.000000
147,160,38,782,225,0.518992,42.155682,0.000000,1.047619,1,-4.946360,0.879049,1.000000,1.000000,4.954100,-0.250638,1.000000,1.000000
148,161,38,783,225,0.513313,41.996414,0.000000,1.047619,1,-4.442840,0.798747,1.000000,1.000000,4.449070,-0.289475,1.000000,1.000000
149,23,39,81,228,4.614521,25.242244,0.036484,-0.000000,1,0.491045,-0.004702,1.000000,1.000000,-0.489393,-0.023456,1.000000,1.000000
150,40,39,229,228,13.540050,70.063014,0.013687,0.000000,1,-0.491049,0.004702,1.000000,1.000000,0.491675,-0.015481,1.000000,1.000000
151,39,40,228,229,13.540050,70.063014,0.013687,-0.000000,1,0.491675,-0.015481,1.000000,1.000000,-0.491049,0.004702,1.000000,1.000000
152,42,41,232,231,7.253327,39.920102,0.092771,0.000000,2,-0.404887,0.302833,1.000000,1.000000,0.406120,-0.390413,1.000000,1.000000
153,43,41,233,231,9.957622,44.739809,0.104398,-0.000000,2,0.099727,-0.278398,1.000000,1.000000,-0.099446,0.172318,1.000000,1.000000
154,215,41,1604,231,0.139356,12.022529,0.000000,1.040217,1,0.147595,-0.012383,1.000000,1.000000,-0.147573,0.014311,1.000000,1.000000
155,216,41,1607,231,0.142003,12.018275,0.000000,1.040217,1,0.157538,-0.012052,1.000000,1.000000,-0.157512,0.014247,1.000000,1.000000
156,41,42,231,232,7.253327,39.920102,0.092771,-0.000000,2,0.406120,-0.390413,1.000000,1.000000,-0.404887,0.302833,1.000000,1.000000
157,92,42,442,232,8.146338,39.832071,0.090331,0.000000,2,-0.173585,-0.063002,1.000000,1.000000,0.173733,-0.027677,1.000000,1.000000
158,41,43,231,233,9.957622,44.739809,0.104398,0.000000,2,-0.099446,0.172318,1.000000,1.000000,0.099727,-0.278398,1.000000,1.000000
159,54,43,280,233,8.002596,61.084705,0.223562,-0.000000,3,0.973371,-0.512525,1.000000,1.000000,-0.971114,0.297919,1.000000,1.000000
160,84,43,417,233,20.363719,109.382264,0.017840,-0.000000,1,-0.753029,0.241439,1.000000,1.000000,0.754033,-0.254452,1.000000,1.000000
161,223,43,1727,233,0.120608,10.130687,0.000000,1.016304,1,-0.111904,0.054972,1.000000,1.000000,0.111923,-0.053437,1.000000,1.000000
162,226,43,1730,233,0.123074,10.164727,0.000000,1.016304,1,-0.009008,0.076256,1.000000,1.000000,0.009015,-0.075676,1.000000,1.000000
163,31,44,185,239,127.333904,1844.865032,0.571551,0.000000,4,-11.494200,0.986425,1.000000,1.000000,11.498800,-1.534550,1.000000,1.000000
164,1,45,3,240,8.178175,130.136699,0.427742,0.000000,1,3.542870,0.667998,1.000000,1.000000,-3.537330,-1.072890,1.000000,1.000000
165,7,45,10,240,32.688283,527.570373,0.472023,-0.000000,2,1.176140,-10.958400,1.000000,1.000000,-1.164500,10.588600,1.000000,1.000000
166,59,45,310,240,175.968830,2366.451108,0.100393,-0.000000,2,-3.369360,4.448790,1.000000,1.000000,3.370210,-4.553740,1.000000,1.000000
167,61,45,329,240,15.068430,246.912503,0.973040,-0.000000,2,-3.627720,4.572150,1.000000,1.000000,3.636100,-5.545700,1.000000,1.000000
168,170,45,851,240,0.261590,68.964525,0.000000,1.000000,1,1.133970,0.899909,1.000000,1.000000,-1.133870,-0.873742,1.000000,1.000000
169,172,45,853,240,0.510488,70.742690,0.000000,1.000000,1,1.145900,0.947624,1.000000,1.000000,-1.145700,-0.920711,1.000000,1.000000
170,37,46,224,241,28.578039,337.398210,1.222250,0.000000,2,-9.719520,3.603290,1.000000,1.000000,9.745110,-4.631480,1.000000,1.000000
171,87,46,423,241,20.604811,286.203554,0.791118,0.000000,2,-1.578060,0.202804,1.000000,1.000000,1.578720,-1.060950,1.000000,1.000000
172,127,46,630,241,4.151731,83.889976,2.924614,0.000000,2,7.988250,-2.087530,1.000000,1.000000,-7.953930,-0.445596,1.000000,1.000000
173,190,46,930,241,0.230418,53.667234,0.000000,1.000000,1,1.660680,-0.950532,1.000000,1.000000,-1.660420,1.012660,1.000000,1.000000
174,192,46,932,241,0.232991,53.303886,0.000000,1.000000,1,1.648620,-0.768131,1.000000,1.000000,-1.648370,0.824644,1.000000,1.000000
175,30,47,159,243,7.218919,45.990000,0.037743,-0.000000,1,0.985603,-0.046606,1.000000,1.000000,-0.982491,0.027258,1.000000,1.000000
176,33,47,197,243,16.000431,101.105539,0.017200,-0.000000,1,-1.227820,0.006647,1.000000,1.000000,1.230030,-0.010590,1.000000,1.000000
177,38,48,225,244,32.592052,451.574155,0.130815,0.000000,1,3.900370,0.427922,1.000000,1.000000,-3.898020,-0.532435,1.000000,1.000000
178,113,48,558,244,26.609831,318.806242,0.164308,-0.000000,1,-1.913690,-0.672192,1.000000,1.000000,1.914680,0.511371,1.000000,1.000000
179,162,48,789,244,0.321304,23.972484,0.000000,1.022676,1,-0.997301,0.102662,1.000000,1.000000,0.997861,-0.060859,1.000000,1.000000
180,163,48,790,244,0.318373,23.927224,0.000000,1.022676,1,-0.989377,0.141614,1.000000,1.000000,0.989931,-0.099992,1.000000,1.000000
181,190,49,930,246,16.424919,-431.714054,0.000000,1.000000,1,-1.660060,0.461441,1.000000,1.000000,1.660290,-0.467507,1.000000,1.000000
182,192,49,932,246,16.856810,-425.407889,0.000000,1.002609,1,-1.648010,0.276940,1.000000,1.000000,1.648240,-0.282760,1.000000,1.000000
183,51,50,261,260,9.501948,72.817712,0.024260,0.000000,1,0.027062,-0.061003,1.000000,1.000000,-0.027057,0.035721,1.000000,1.000000
184,54,50,280,260,6.861038,76.467567,0.024135,-0.000000,1,-0.055419,0.057962,1.000000,1.000000,0.055428,-0.083018,1.000000,1.000000
185,124,50,621,260,5.885959,33.612257,0.129471,0.000000,2,0.009827,0.112868,1.000000,1.000000,-0.009669,-0.246347,1.000000,1.000000
186,207,50,1484,260,0.195992,10.104151,0.000000,1.056957,1,0.009664,-0.055266,1.000000,1.000000,-0.009658,0.055600,1.000000,1.000000
